,price,size,distance,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,rooms_0,rooms_1,rooms_2,rooms_3,rooms_4,bathrooms_1,bathrooms_2,bathrooms_3,exterior_False,exterior_True,municipality,floor,hasLift
124,735.0,30.0,11188,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,703.8479532163743
125,610.0,72.0,19544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,671.3019167120681,678.3448275862069,703.8479532163743
126,580.0,54.0,39053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,638.7258064516129,678.5689655172414,652.9333703515305
127,725.0,50.0,23787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,689.7138579278717,679.2890450859865,694.7032258064517
128,750.0,48.0,5085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,694.7032258064517
129,750.0,70.0,29660,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,705.7592592592592,694.7032258064517
130,750.0,49.0,8465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,723.7258064516129,703.8479532163743
131,730.0,60.0,20948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,705.499981808035,698.0888888888888,694.7032258064517
132,560.0,26.0,625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.3448275862069,694.7032258064517
133,700.0,23.0,1271,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.5689655172414,652.9333703515305
134,750.0,80.0,14991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,735.8675620834928,705.7592592592592,703.8479532163743
135,730.0,70.0,18781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,671.3019167120681,698.0888888888888,694.7032258064517
136,730.0,52.0,8827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,715.6060606060604,694.7032258064517
137,740.0,64.0,8365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,694.7032258064517
138,720.0,65.0,7511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,694.7032258064517
139,720.0,63.0,19731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,693.9092517320393,705.7592592592592,694.7032258064517
140,740.0,54.0,6636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,703.8479532163743
141,720.0,52.0,12695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,704.9990685699748,698.0888888888888,694.7032258064517
142,730.0,45.0,4385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,694.7032258064517
143,600.0,80.0,7223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.5689655172414,652.9333703515305
144,600.0,80.0,7141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.5689655172414,652.9333703515305
145,725.0,71.0,23158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,721.7161517610682,708.4264705882352,694.7032258064517
146,675.0,76.0,43485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,686.2258064516129,705.7592592592592,694.7032258064517
147,750.0,54.0,15834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,735.576450200277,698.0888888888888,703.8479532163743
148,750.0,79.0,34697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,707.4327476431317,708.4264705882352,694.7032258064517
149,700.0,54.0,3354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,703.8479532163743
150,750.0,54.0,8322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,694.7032258064517
151,730.0,48.0,6997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,694.7032258064517
152,650.0,61.0,28605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,715.6060606060604,694.7032258064517
153,730.0,63.0,7893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,694.7032258064517
154,720.0,50.0,7041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,694.7032258064517
155,720.0,51.0,6973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,694.7032258064517
156,750.0,47.0,4538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,694.7032258064517
157,730.0,50.0,7411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,694.7032258064517
158,730.0,40.0,4201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,694.7032258064517
159,670.0,67.0,25100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,661.0901311021613,708.4264705882352,703.8479532163743
160,740.0,52.0,4862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,694.7032258064517
161,720.0,69.0,29084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,708.4264705882352,703.8479532163743
162,750.0,59.0,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,715.6060606060604,694.7032258064517
163,740.0,45.0,7720,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,694.7032258064517
164,740.0,60.0,6670,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,703.8479532163743
165,730.0,45.0,854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.5689655172414,703.8479532163743
166,620.0,75.0,21044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,705.499981808035,678.5689655172414,703.8479532163743
167,695.0,67.0,16111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.6252189382926,678.5689655172414,694.7032258064517
168,650.0,95.0,29884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,698.2180452840475,678.5689655172414,703.8479532163743
169,675.0,68.0,30461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,678.5689655172414,703.8479532163743
170,695.0,65.0,8484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.5689655172414,694.7032258064517
171,750.0,111.0,20583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,705.499981808035,717.5910976177427,703.8479532163743
172,675.0,35.0,1016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.5689655172414,652.9333703515305
173,730.0,60.0,20756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,705.499981808035,698.0888888888888,694.7032258064517
174,690.0,85.0,20804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.499981808035,678.5689655172414,703.8479532163743
175,750.0,45.0,5089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.3448275862069,694.7032258064517
176,600.0,32.0,6325,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,703.8479532163743
177,723.0,25.0,16775,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,718.6876854856877,678.5689655172414,703.8479532163743
178,725.0,50.0,10503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,703.8479532163743
179,750.0,67.0,11657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,704.9990685699748,678.5689655172414,652.9333703515305
180,600.0,45.0,41003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,648.7258064516129,678.5689655172414,652.9333703515305
181,750.0,70.0,14642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,735.8675620834928,705.7592592592592,694.7032258064517
182,720.0,54.0,3296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,694.7032258064517
183,550.0,75.0,53247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,623.7258064516129,678.5689655172414,694.7032258064517
184,720.0,49.0,8411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,698.0888888888888,694.7032258064517
185,740.0,65.0,8443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,703.8479532163743
186,720.0,56.0,6691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,715.6060606060604,694.7032258064517
187,650.0,31.0,1207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,698.0888888888888,694.7032258064517
188,650.0,96.0,43953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,643.1744943255733,698.0888888888888,694.7032258064517
189,690.0,64.0,30634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,678.3448275862069,694.7032258064517
190,750.0,25.0,3177,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,714.4387458961702,703.8479532163743
191,725.0,45.0,10508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,703.8479532163743
192,620.0,85.0,19767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,671.3019167120681,678.3448275862069,703.8479532163743
193,590.0,52.0,44526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,643.7258064516129,678.3448275862069,694.7032258064517
194,750.0,80.0,20818,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,735.8675620834928,708.4264705882352,703.8479532163743
195,720.0,36.0,5975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,703.8479532163743
196,700.0,82.0,42463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,681.0381686862424,698.0888888888888,694.7032258064517
197,692.0,83.0,20294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,693.9092517320393,678.5689655172414,703.8479532163743
198,670.0,79.0,20294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,693.9092517320393,678.5689655172414,703.8479532163743
199,609.0,56.0,30186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,678.3448275862069,703.8479532163743
200,718.0,86.0,20294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,693.9092517320393,678.5689655172414,703.8479532163743
201,694.0,81.0,20294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,693.9092517320393,678.5689655172414,703.8479532163743
202,658.0,78.0,20294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,693.9092517320393,678.5689655172414,703.8479532163743
203,750.0,36.0,3620,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,705.7592592592592,703.8479532163743
204,723.0,88.0,20294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,693.9092517320393,678.5689655172414,703.8479532163743
205,728.0,91.0,20294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,693.9092517320393,678.5689655172414,703.8479532163743
206,650.0,28.0,4920,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,694.7032258064517
207,750.0,60.0,29663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,705.0909090851166,708.4264705882352,694.7032258064517
208,735.0,60.0,20886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,705.499981808035,715.6060606060604,694.7032258064517
209,699.0,78.0,27684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,726.2721337476287,705.7592592592592,694.7032258064517
210,725.0,67.0,17191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,718.7801615011418,715.6060606060604,694.7032258064517
211,740.0,77.0,28385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,705.0909090851166,678.3448275862069,703.8479532163743
212,720.0,73.0,34761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,707.4327476431317,705.7592592592592,703.8479532163743
213,750.0,79.0,11728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,704.9990685699748,679.2890450859865,703.8479532163743
214,710.0,66.0,20588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,705.499981808035,715.6060606060604,694.7032258064517
215,725.0,62.0,7748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,694.7032258064517
216,750.0,46.0,5680,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.3448275862069,694.7032258064517
217,750.0,61.0,3161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,703.8479532163743
218,720.0,110.0,21417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,705.499981808035,678.5689655172414,703.8479532163743
219,720.0,48.0,3551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.3448275862069,694.7032258064517
220,700.0,57.0,8410,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,715.6060606060604,694.7032258064517
221,750.0,75.0,24176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,721.7161517610682,708.4264705882352,694.7032258064517
222,610.0,26.0,5343,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,698.0888888888888,703.8479532163743
223,740.0,52.0,17525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,718.7801615011418,715.6060606060604,694.7032258064517
224,715.0,62.0,26558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,726.2721337476287,678.3448275862069,703.8479532163743
225,550.0,57.0,43521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,643.1744943255733,678.3448275862069,694.7032258064517
226,710.0,36.0,1315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,694.7032258064517
227,730.0,51.0,8093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,694.7032258064517
228,750.0,23.0,1367,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,721.788345433657,703.8479532163743
229,690.0,33.0,5232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,698.0888888888888,703.8479532163743
230,740.0,73.0,21838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,705.499981808035,715.6060606060604,703.8479532163743
231,750.0,66.0,5627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,703.8479532163743
232,720.0,44.0,8176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,705.7592592592592,694.7032258064517
233,740.0,41.0,4787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,694.7032258064517
234,740.0,57.0,3642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,703.8479532163743
235,740.0,62.0,26890,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,726.2721337476287,708.4264705882352,703.8479532163743
236,700.0,74.0,9950,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,704.9990685699748,715.6060606060604,694.7032258064517
237,730.0,35.0,760,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,705.7592592592592,703.8479532163743
238,700.0,28.0,9700,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,703.8479532163743
239,750.0,109.0,24455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,661.0901311021613,698.0888888888888,703.8479532163743
240,749.0,38.0,6506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,703.8479532163743
241,700.0,30.0,2411,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.3448275862069,703.8479532163743
242,667.0,70.0,21185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.499981808035,721.788345433657,703.8479532163743
243,725.0,45.0,10398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,708.4264705882352,703.8479532163743
244,550.0,70.0,47595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,623.7258064516129,698.0888888888888,694.7032258064517
245,695.0,55.0,19765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,705.499981808035,715.6060606060604,694.7032258064517
246,750.0,105.0,28810,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,735.8675620834928,708.4264705882352,694.7032258064517
247,750.0,32.0,5006,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,723.7258064516129,703.8479532163743
248,730.0,80.0,35774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,707.4327476431317,715.6060606060604,694.7032258064517
249,710.0,30.0,1156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,694.7032258064517
250,650.0,58.0,5924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,715.6060606060604,703.8479532163743
251,600.0,60.0,23776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,648.7258064516129,678.5689655172414,652.9333703515305
252,740.0,41.0,8358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,694.7032258064517
253,525.0,40.0,43059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,643.1744943255733,698.0888888888888,703.8479532163743
254,750.0,35.0,1272,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,715.6060606060604,694.7032258064517
255,750.0,74.0,29245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,705.7592592592592,703.8479532163743
256,710.0,69.0,28440,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,714.4387458961702,703.8479532163743
257,560.0,46.0,3786,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,694.7032258064517
258,600.0,42.0,18905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,693.9092517320393,678.3448275862069,694.7032258064517
259,720.0,44.0,3589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.7258064516129,694.7032258064517
260,750.0,60.0,2591,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.5689655172414,694.7032258064517
