,price,propertyType_standard,size_standard,exterior_standard,rooms_standard,bathrooms_standard,municipality_standard,distance_standard,floor_standard,hasLift_standard
13,650.0,0.284395188766569,0.6293902970281555,0.47482054026183995,0.6683544834081158,0.3010230667762781,-0.6674482640421397,2.0337284045560793,-0.9448730897847953,-0.7821816030925316
14,700.0,0.284395188766569,-1.5040062471069844,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.9710114009056499,0.5954822091552653,0.9406628429348092
15,700.0,0.284395188766569,-1.2232961755102554,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.074818896674353,0.5954822091552653,-0.7821816030925316
16,700.0,0.284395188766569,-0.7741600609554891,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.8793262882348442,0.2284539182291251,0.9406628429348092
17,650.0,0.284395188766569,0.18025418247338923,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.9143891304863573,0.5954822091552653,-0.7821816030925316
20,695.0,0.284395188766569,-0.9425861039135265,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.0458939699154461,1.506637453404509,0.9406628429348092
21,675.0,0.284395188766569,-0.9425861039135265,0.47482054026183995,-1.202326720390465,0.3010230667762781,-0.3122434023789315,0.5871751708361027,-0.9448730897847953,-0.7821816030925316
22,750.0,-0.3294488467099229,-0.6618760323167975,-2.10605884793558,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-1.1413385558254732,-0.9448730897847953,0.9406628429348092
23,750.0,0.284395188766569,2.369792740927875,0.47482054026183995,1.5475189678060501,-3.322004558352418,-1.6442245529053203,2.1167437115935788,0.5954822091552653,0.9406628429348092
24,680.0,0.284395188766569,-1.054870132552218,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.021342307945021,0.5954822091552653,0.9406628429348092
25,750.0,0.284395188766569,-0.3250239464007228,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.3074260122112573,0.5954822091552653,0.9406628429348092
26,750.0,-5.72645573888574,0.18025418247338923,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.9135734494259843,0.4153135370431279,0.2284539182291251,-0.7821816030925316
27,750.0,-0.3294488467099229,-1.7847163187037132,-2.10605884793558,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-1.1792401839923168,1.506637453404509,0.9406628429348092
28,750.0,0.284395188766569,-0.9425861039135265,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.0675301220268831,0.5954822091552653,-0.7821816030925316
29,650.0,0.284395188766569,0.2925382111120808,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.6185416037427364,0.5954822091552653,-0.7821816030925316
30,750.0,-0.3294488467099229,-1.5040062471069844,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-1.1483971586419703,0.34549061818527804,-0.7821816030925316
31,750.0,0.284395188766569,-0.9987281182328722,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.063924096674977,1.429736774392105,-0.7821816030925316
32,700.0,0.284395188766569,0.2925382111120808,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.568594316421653,0.34549061818527804,-0.7821816030925316
33,747.0,0.284395188766569,2.2013666979698376,0.47482054026183995,1.5475189678060501,-3.322004558352418,-0.01513860602761864,0.8215668187100037,0.5954822091552653,0.9406628429348092
34,640.0,-0.3294488467099229,-1.2232961755102554,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-0.6582078826137042,0.5954822091552653,0.9406628429348092
35,750.0,0.284395188766569,-1.5040062471069844,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.0564818741401918,1.891610939888166,0.9406628429348092
36,750.0,0.284395188766569,0.7416743256668471,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.2921480778338718,0.9820733088416569,0.2284539182291251,0.9406628429348092
37,625.0,0.284395188766569,-0.26888193208137706,0.47482054026183995,0.6683544834081158,0.3010230667762781,-1.4595142380092239,1.8829658552689383,0.2284539182291251,-0.7821816030925316
38,700.0,-0.3294488467099229,-0.9425861039135265,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-1.1103420825878116,0.34549061818527804,0.9406628429348092
39,750.0,-0.3294488467099229,-0.9425861039135265,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-1.0346922741414397,-0.8847483880556378,0.9406628429348092
40,650.0,0.284395188766569,-1.2232961755102554,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.134126505121661,0.2284539182291251,0.9406628429348092
41,720.0,0.284395188766569,0.7416743256668471,0.47482054026183995,1.5475189678060501,0.3010230667762781,0.2921480778338718,1.0124559905300579,0.2284539182291251,-0.7821816030925316
42,699.0,0.284395188766569,-0.26888193208137706,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.6760078375422622,0.34549061818527804,0.9406628429348092
43,750.0,0.284395188766569,0.46096425407011815,0.47482054026183995,0.6683544834081158,0.3010230667762781,-1.7726025480591787,-0.21650813897702734,-1.486590073159281,0.9406628429348092
44,695.0,0.284395188766569,0.46096425407011815,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.6533077759756153,-0.1533643333468406,-1.486590073159281,0.9406628429348092
45,750.0,0.284395188766569,1.1908104402216133,0.47482054026183995,0.6683544834081158,-3.322004558352418,-0.13242059655821317,0.29278539902197576,-1.486590073159281,0.9406628429348092
46,620.0,0.284395188766569,0.18025418247338923,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.6078002516306754,-1.486590073159281,-0.7821816030925316
47,500.0,-0.3294488467099229,-1.6162902757456759,-2.10605884793558,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-1.1611333332891283,0.5954822091552653,-0.7821816030925316
48,550.0,0.284395188766569,-1.054870132552218,0.47482054026183995,-1.202326720390465,0.3010230667762781,-1.7726025480591787,-0.3809275502352171,-1.486590073159281,-0.7821816030925316
49,750.0,0.284395188766569,-0.6057340179974517,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.1068895051232206,0.34549061818527804,0.9406628429348092
50,680.0,-0.3294488467099229,-0.10045588912333968,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-0.8290721051391304,-0.9448730897847953,-0.7821816030925316
51,700.0,0.284395188766569,-0.3811659607200686,0.47482054026183995,-1.202326720390465,-3.322004558352418,-0.035661625548099,1.2390217961508858,-1.486590073159281,-2.5050260491198726
52,750.0,-0.35571374028433794,-1.2232961755102554,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.9096322459795875,-1.486590073159281,-2.5050260491198726
53,750.0,0.284395188766569,0.5171062683894639,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.851354365045624,-0.1988616319357844,0.5954822091552653,0.9406628429348092
54,650.0,0.284395188766569,0.46096425407011815,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.2921480778338718,1.038618855317292,-0.8847483880556378,0.9406628429348092
56,600.0,0.284395188766569,-0.3811659607200686,0.47482054026183995,-1.202326720390465,0.3010230667762781,-1.3789611303552012,0.654231897592826,-1.486590073159281,0.9406628429348092
57,650.0,0.284395188766569,0.23639619679273502,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.37991337198303327,1.456457452476462,0.2284539182291251,0.9406628429348092
58,650.0,0.284395188766569,0.46096425407011815,-2.10605884793558,0.6683544834081158,0.3010230667762781,0.851354365045624,-0.33496990798432785,0.34549061818527804,-0.7821816030925316
59,700.0,0.284395188766569,-0.6618760323167975,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.27481833615678664,0.34549061818527804,-0.7821816030925316
60,625.0,0.284395188766569,0.2925382111120808,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.2886396923464426,-0.3250725192525003,-0.9448730897847953,-0.7821816030925316
61,595.0,0.284395188766569,-0.6618760323167975,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.8715771699254288,-0.9448730897847953,-0.7821816030925316
62,650.0,0.284395188766569,-0.10045588912333968,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.41491625727552417,1.506637453404509,0.9406628429348092
63,725.0,0.284395188766569,-0.3811659607200686,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.6287458882491942,0.2284539182291251,0.9406628429348092
64,750.0,0.284395188766569,2.1452246836504916,0.47482054026183995,1.5475189678060501,0.3010230667762781,0.2921480778338718,0.9651940412369897,1.899229415604176,0.9406628429348092
65,700.0,-5.72645573888574,-1.5040062471069844,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.2956872488316479,0.5954822091552653,0.9406628429348092
66,700.0,0.284395188766569,-1.6724322900650217,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.1134110403341146,0.34549061818527804,-0.7821816030925316
67,650.0,0.284395188766569,0.12411216815404345,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.2921480778338718,1.1247031201010946,0.5954822091552653,0.9406628429348092
68,550.0,0.284395188766569,-0.9425861039135265,0.47482054026183995,-1.202326720390465,0.3010230667762781,-2.883366850470349,0.14171595396020456,0.34549061818527804,0.9406628429348092
69,650.0,0.284395188766569,-0.10045588912333968,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.4301843220633822,1.506637453404509,0.9406628429348092
70,750.0,0.284395188766569,0.46096425407011815,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.7920144403525203,-1.486590073159281,0.9406628429348092
71,725.0,0.284395188766569,0.7416743256668471,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.904261569923557,-1.486590073159281,0.9406628429348092
72,700.0,0.284395188766569,1.303094468860305,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.2921480778338718,1.0401533341904434,0.5954822091552653,-0.7821816030925316
73,650.0,0.284395188766569,-0.9425861039135265,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.28226055869157174,-0.9448730897847953,0.9406628429348092
74,695.0,0.284395188766569,1.8645146120537628,0.47482054026183995,1.5475189678060501,0.3010230667762781,0.31273611380731964,-0.627134685432385,-1.486590073159281,-0.7821816030925316
75,750.0,0.284395188766569,-0.10045588912333968,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.7584860769741587,-1.486590073159281,-0.7821816030925316
76,650.0,0.284395188766569,0.46096425407011815,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.6401777558541734,-1.486590073159281,0.9406628429348092
77,666.0,0.284395188766569,0.7416743256668471,0.47482054026183995,-1.202326720390465,-3.322004558352418,-0.3122434023789315,0.6873766412528997,0.5954822091552653,0.9406628429348092
78,750.0,0.284395188766569,1.1908104402216133,0.47482054026183995,0.6683544834081158,-3.322004558352418,0.2921480778338718,1.0797428891177538,-1.486590073159281,0.9406628429348092
79,630.0,0.284395188766569,0.9662423829442303,0.47482054026183995,1.5475189678060501,0.3010230667762781,-1.3645907305118157,1.5789855904976142,-1.486590073159281,0.9406628429348092
80,635.0,-0.3294488467099229,-0.10045588912333968,0.47482054026183995,-0.19260060749823532,0.3010230667762781,-1.7726025480591787,-0.10548859250451191,0.2284539182291251,0.9406628429348092
81,725.0,0.284395188766569,0.6855323113475013,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.37991337198303327,1.5336417397959856,0.5954822091552653,0.9406628429348092
82,750.0,0.284395188766569,-1.2232961755102554,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.1542281783599462,0.5954822091552653,-0.7821816030925316
83,690.0,0.284395188766569,0.46096425407011815,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.857690136123407,0.34549061818527804,-0.7821816030925316
84,700.0,-0.3294488467099229,-1.5040062471069844,-2.10605884793558,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-1.1402644206142671,0.2284539182291251,0.9406628429348092
85,730.0,0.284395188766569,0.40482223975077236,0.47482054026183995,1.5475189678060501,0.3010230667762781,0.307679935670888,0.332374953949286,0.5954822091552653,-0.7821816030925316
86,750.0,0.284395188766569,-0.3250239464007228,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.9565105755543676,0.5954822091552653,0.9406628429348092
87,750.0,0.284395188766569,-0.49344998935876017,-2.10605884793558,-1.202326720390465,0.3010230667762781,1.4143910700467572,0.3547016215536412,1.506637453404509,0.9406628429348092
88,690.0,0.284395188766569,-1.2232961755102554,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.851705668518116,-1.486590073159281,-0.7821816030925316
89,750.0,0.284395188766569,0.9662423829442303,0.47482054026183995,1.5475189678060501,0.3010230667762781,0.851354365045624,-0.22141847137111234,1.506637453404509,0.9406628429348092
90,700.0,-0.35571374028433794,-1.2232961755102554,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.1547652459655493,-0.9448730897847953,-0.7821816030925316
91,720.0,0.284395188766569,-0.8303020752748349,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.580793423463208,1.506637453404509,0.9406628429348092
92,595.0,0.284395188766569,-0.10045588912333968,0.47482054026183995,-1.202326720390465,0.3010230667762781,-2.029055282993674,1.0584903567246047,0.5954822091552653,-0.7821816030925316
93,700.0,0.284395188766569,-0.6618760323167975,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.1347402966709215,0.5954822091552653,-0.7821816030925316
94,500.0,0.284395188766569,-0.6618760323167975,0.47482054026183995,-1.202326720390465,0.3010230667762781,-2.7492875981310365,1.2494562524883164,-1.486590073159281,-0.7821816030925316
95,700.0,0.284395188766569,1.022384397263576,0.47482054026183995,0.6683544834081158,0.3010230667762781,-1.6442245529053203,2.149197939760734,0.5954822091552653,-0.7821816030925316
96,675.0,-0.35571374028433794,1.6960885690957255,0.47482054026183995,0.6683544834081158,-3.322004558352418,-2.4414693323402097,2.19431161863139,0.2284539182291251,-0.7821816030925316
97,650.0,0.284395188766569,-0.6618760323167975,0.47482054026183995,-1.202326720390465,0.3010230667762781,-0.9848967005221823,1.6755043116188473,-0.9448730897847953,-0.7821816030925316
98,750.0,-0.3294488467099229,-0.10045588912333968,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-1.149701465684149,0.2284539182291251,0.9406628429348092
99,720.0,-0.3294488467099229,-0.6618760323167975,0.47482054026183995,-0.19260060749823532,0.3010230667762781,1.448512956258237,-0.036053423494403776,1.429736774392105,0.9406628429348092
100,624.0,0.284395188766569,-0.6618760323167975,0.47482054026183995,-1.202326720390465,0.3010230667762781,-1.3789611303552012,0.6271483454817008,-1.486590073159281,0.9406628429348092
101,633.0,0.284395188766569,-0.6618760323167975,0.47482054026183995,-1.202326720390465,0.3010230667762781,-1.3789611303552012,0.6271483454817008,-1.486590073159281,0.9406628429348092
102,640.0,-0.3294488467099229,-1.3355802041489468,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-0.361669840377165,0.2284539182291251,0.9406628429348092
103,645.0,0.284395188766569,1.5276625261376882,0.47482054026183995,0.6683544834081158,-3.322004558352418,-1.6442245529053203,2.1424462327188674,0.2284539182291251,0.9406628429348092
104,750.0,0.284395188766569,-0.6057340179974517,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.1381161501918549,0.34549061818527804,-0.7821816030925316
105,735.0,-0.3294488467099229,-1.2232961755102554,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-0.3694189586865804,0.5954822091552653,0.9406628429348092
106,600.0,0.284395188766569,-0.10045588912333968,0.47482054026183995,-1.202326720390465,0.3010230667762781,-1.9341317754962657,0.7124653708289277,-1.486590073159281,-2.5050260491198726
107,750.0,0.284395188766569,1.022384397263576,0.47482054026183995,1.5475189678060501,0.3010230667762781,0.31273611380731964,-0.5843994488151141,-1.486590073159281,-0.7821816030925316
108,600.0,-5.72645573888574,-1.7847163187037132,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.206093564272469,1.429736774392105,0.9406628429348092
109,705.0,0.284395188766569,-0.49344998935876017,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.3399569643220704,1.506637453404509,0.9406628429348092
110,650.0,0.284395188766569,0.2925382111120808,0.47482054026183995,0.6683544834081158,0.3010230667762781,-1.047996865088062,2.096565314411636,0.34549061818527804,-0.7821816030925316
111,700.0,-0.35571374028433794,0.23639619679273502,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.9028645890649462,0.6148725144964884,0.5954822091552653,-0.7821816030925316
112,650.0,-0.3294488467099229,-0.9425861039135265,-2.10605884793558,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-0.8297626206320486,-0.8847483880556378,0.9406628429348092
113,700.0,0.284395188766569,-0.9425861039135265,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.9841311952710957,-0.9448730897847953,-0.7821816030925316
114,730.0,0.284395188766569,-0.3250239464007228,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.7009431192309752,1.506637453404509,-0.7821816030925316
115,750.0,0.284395188766569,-0.3811659607200686,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.580946871350523,0.34549061818527804,-0.7821816030925316
116,680.0,0.284395188766569,-0.044313874803993895,0.47482054026183995,0.6683544834081158,0.3010230667762781,-0.13242059655821317,0.2604846187421354,0.34549061818527804,-0.7821816030925316
117,710.0,0.284395188766569,1.1908104402216133,0.47482054026183995,1.5475189678060501,0.3010230667762781,0.307679935670888,0.4384074440840589,1.506637453404509,-0.7821816030925316
118,720.0,0.284395188766569,-0.5495920036781059,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.6763147333168926,0.5954822091552653,-0.7821816030925316
119,750.0,-0.3294488467099229,-0.7741600609554891,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-0.8110419783795997,-1.486590073159281,0.9406628429348092
120,695.0,-0.3294488467099229,-0.9425861039135265,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-0.2705985192556199,-1.486590073159281,0.9406628429348092
121,630.0,0.284395188766569,-0.15659790344268545,0.47482054026183995,-1.202326720390465,-3.322004558352418,-1.3645907305118157,1.2681768947407654,-1.486590073159281,-2.5050260491198726
122,750.0,0.284395188766569,1.8645146120537628,0.47482054026183995,1.5475189678060501,0.3010230667762781,0.9135734494259843,0.8054547905419123,-1.486590073159281,0.9406628429348092
123,730.0,0.284395188766569,-0.3811659607200686,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.5513314290986979,0.2284539182291251,0.9406628429348092
124,600.0,0.284395188766569,1.8645146120537628,0.47482054026183995,1.5475189678060501,0.3010230667762781,-1.3789611303552012,0.7119283032233247,-1.486590073159281,0.9406628429348092
125,650.0,-0.3294488467099229,-0.6618760323167975,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-0.7861834206345444,-0.9448730897847953,0.9406628429348092
126,750.0,0.284395188766569,-1.054870132552218,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.184073792442744,-0.9448730897847953,0.9406628429348092
127,730.0,0.284395188766569,-0.3811659607200686,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.762081412032236,0.03890586945904998,-1.486590073159281,0.9406628429348092
128,735.0,-0.3294488467099229,-1.5040062471069844,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-0.3617465643208226,0.2284539182291251,0.9406628429348092
129,610.0,0.284395188766569,0.8539583543055387,-2.10605884793558,-1.202326720390465,0.3010230667762781,-0.9989694240744291,0.27935870888189956,-0.9448730897847953,0.9406628429348092
130,580.0,-5.728416364637038,-0.15659790344268545,-2.10605884793558,1.5475189678060501,-3.322004558352418,-2.313825805485899,1.7761661256975898,-1.486590073159281,-2.5050260491198726
131,725.0,0.284395188766569,-0.3811659607200686,0.47482054026183995,-1.202326720390465,0.3010230667762781,-0.3122434023789315,0.6048984018210033,-0.8847483880556378,-0.7821816030925316
132,750.0,0.284395188766569,-0.49344998935876017,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.8299927924630214,0.5954822091552653,-0.7821816030925316
133,750.0,0.284395188766569,0.7416743256668471,0.47482054026183995,1.5475189678060501,0.3010230667762781,0.2921480778338718,1.055498122921959,0.2284539182291251,-0.7821816030925316
134,750.0,0.284395188766569,-0.4373079750394144,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.5706658629004077,1.891610939888166,0.9406628429348092
135,730.0,0.284395188766569,0.18025418247338923,0.47482054026183995,1.5475189678060501,0.3010230667762781,0.307679935670888,0.38707912577713915,0.34549061818527804,-0.7821816030925316
136,560.0,0.284395188766569,-1.7285743043843673,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-1.1721815811758196,-0.9448730897847953,-0.7821816030925316
137,700.0,-0.3294488467099229,-1.8970003473424049,0.47482054026183995,-0.19260060749823532,0.3010230667762781,0.31273611380731964,-1.122617913573024,-1.486590073159281,-2.5050260491198726
138,750.0,0.284395188766569,1.303094468860305,0.47482054026183995,1.5475189678060501,0.3010230667762781,1.4143910700467572,-0.06996540659105327,0.2284539182291251,0.9406628429348092
139,730.0,0.284395188766569,0.7416743256668471,0.47482054026183995,1.5475189678060501,0.3010230667762781,-0.9989694240744291,0.22081833987116753,0.34549061818527804,-0.7821816030925316
140,730.0,0.284395188766569,-0.26888193208137706,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.5428917952963643,1.506637453404509,-0.7821816030925316
141,740.0,0.284395188766569,0.40482223975077236,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.5783382572661654,0.34549061818527804,-0.7821816030925316
142,720.0,0.284395188766569,0.46096425407011815,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.643860505149737,0.2284539182291251,-0.7821816030925316
143,720.0,0.284395188766569,0.34868022543142657,0.47482054026183995,0.6683544834081158,0.3010230667762781,-0.13242059655821317,0.2937060863458667,0.2284539182291251,-0.7821816030925316
144,740.0,0.284395188766569,-0.15659790344268545,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.7109939558501178,0.5954822091552653,0.9406628429348092
145,720.0,0.284395188766569,-0.26888193208137706,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.2886396923464426,-0.24612358122885247,0.34549061818527804,-0.7821816030925316
146,730.0,0.284395188766569,-0.6618760323167975,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.883699553023326,0.34549061818527804,-0.7821816030925316
147,600.0,-0.35571374028433794,1.303094468860305,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.6659570009231196,-1.486590073159281,-2.5050260491198726
148,600.0,-0.35571374028433794,1.303094468860305,-2.10605884793558,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.6722483643030409,-1.486590073159281,-2.5050260491198726
149,725.0,-0.35571374028433794,0.7978163399861928,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.9028645890649462,0.5566390412603867,0.5954822091552653,-0.7821816030925316
150,675.0,0.284395188766569,1.0785264115829218,0.47482054026183995,1.5475189678060501,0.3010230667762781,-1.0144214863902872,2.116206643987976,0.2284539182291251,-0.7821816030925316
151,750.0,0.284395188766569,-0.15659790344268545,0.47482054026183995,-1.202326720390465,0.3010230667762781,1.448512956258237,-0.005287122087714977,0.34549061818527804,0.9406628429348092
152,750.0,-0.35571374028433794,1.2469524545409592,0.47482054026183995,0.6683544834081158,-3.322004558352418,0.37991337198303327,1.4419566271251798,0.5954822091552653,-0.7821816030925316
153,700.0,0.284395188766569,-0.15659790344268545,0.47482054026183995,-1.202326720390465,0.3010230667762781,0.31273611380731964,-0.962801938934289,0.2284539182291251,0.9406628429348092
154,750.0,0.284395188766569,-0.15659790344268545,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.5816373868434412,0.34549061818527804,-0.7821816030925316
155,730.0,0.284395188766569,-0.49344998935876017,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.6832966121897321,0.34549061818527804,-0.7821816030925316
156,650.0,0.284395188766569,0.23639619679273502,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.2921480778338718,0.9745543623632142,1.506637453404509,-0.7821816030925316
157,730.0,0.284395188766569,0.34868022543142657,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.6145519586725423,0.5954822091552653,-0.7821816030925316
158,720.0,0.284395188766569,-0.3811659607200686,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.6799207586687988,0.2284539182291251,-0.7821816030925316
159,720.0,0.284395188766569,-0.3250239464007228,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.685137986837514,0.5954822091552653,-0.7821816030925316
160,750.0,0.284395188766569,-0.5495920036781059,0.47482054026183995,0.6683544834081158,0.3010230667762781,0.31273611380731964,-0.8719607896437166,0.5954822091552653,-0.7821816030925316
